,label,text
3884,136,can you tell me how to figure out my current location
3885,136,what is my current location that you see right now
3886,136,my current location
3887,136,how can i go about finding my location right now
3888,136,how can i tell what my current location is
3889,136,can you tell me my location
3890,136,please tell me my current location
3891,136,"where am i right now, location wise"
3892,136,i'm lost
3893,136,please locate me on the map and show me
3894,136,how shall i find my current location
3895,136,i need to find out how i know my location right now
3896,136,i do not know where i am
3897,136,use the map and pinpoint my position
3898,136,please give me my gps coordinates
3899,136,help me find where i am
3900,147,i advise you to quit talking
3901,147,terminate current process
3902,147,stop
3903,147,i want you to cancel the current action
3904,147,"what you are doing is not actually helpful, please cancel the action"
3905,147,shhhh
3906,147,just shut up
3907,147,mute
3908,147,"that's enough, don't say anymore please"
3909,147,cancel that last command
3910,147,"stop working on it, i need something else"
3911,147,"never mind, don't do that"
3912,147,i don't want you to speak any more for now
3913,147,oh shut the hell up would you
3914,147,"cancel my last request, i know the answer"
3915,147,can you end the task
3916,147,refrain from talking
3917,147,undo
3918,147,"never mind, cancel that"
3919,147,can you cancel
3920,147,"please cancel what you are doing, i've changed my mind"
3921,147,"nevermind, cancel that"
3922,147,no more talking
3923,147,undo this process
3924,147,don't continue with what you're doing
3925,147,"ai, cancel that last request"
3926,147,halt
3927,147,cancel action
3928,147,quiet now
3929,147,i would like you to stop what you were doing
3930,147,can you stop speaking
3931,147,abort running program
3932,147,ai stop talking
3933,147,halt the process
3934,147,"ai, shut up"
3935,147,"i actually don't want this anymore, please abort"
3936,147,please cancel the input
3937,147,stop and go back
3938,147,i need you to stop talking now
3939,147,abort
3940,147,stop that
3941,147,halt that immediately
3942,147,please abandon the current job
3943,147,cancel that
3944,147,abort the current action
3945,147,oops cancel that
3946,147,could you stop talking for a second
3947,147,don't do this process
3948,147,"ai, stop talking"
3949,147,actually forget that i don't need it
3950,0,how good are the ratings for outback
3951,0,how good are the ratings for the olive garden
3952,0,tell me the reviews for bjs
3953,0,look up the ratings for olive garden
3954,0,what are the ratings about at pho king
3955,0,what are reviews for ihop like
3956,0,what are the reviews like for la camelia
3957,0,does ihop have good reviews
3958,0,do people like the food at wendy's
3959,0,are there any negative reviews for wendy's
3960,0,has ruby tuesday got good reviews
3961,0,how good are the ratings for the french laundry
3962,0,how are the reviews for spaghetti at the olive garden
3963,0,how are the donuts reviews at tgi
3964,0,does chic-fil-a have good reviews
3965,0,can you tell me if eating at outback's any good
3966,0,does red robin have good reviews
3967,0,how good are the ratings for chez panisse
3968,0,do people like chipotle
3969,0,what are the reviews like for mission chinese
3970,0,tell me about the reviews for olive garden
3971,0,what are the reviews like at minnis
3972,0,does the mediterranean grille have good reviews
3973,0,tell me how good ihop's ratings are
3974,0,does buffalo wild wings have good reviews
3975,0,are the chili's reviews any good
3976,0,does wendy's have good reviews
3977,0,does the bleu olive have decent reviews
3978,0,are the reviews good or bad for burger king
3979,0,how good are the ratings for pizza hut
3980,0,let me know how the outback steakhouse reviews are
3981,0,are the reviews for applebee's good
3982,0,what do people say about village inn
3983,0,are there any positive reviews for wendy's
3984,0,how good are the ratings for peter luger steakhouse
3985,0,does mcdonalds have good reviews
3986,0,pull up the ratings for macaroni grill
3987,0,how good are the ratings for chic-fil-a
3988,0,i want to know how the mcdonalds reviews are
3989,0,at yakamoto how is their sushi
3990,0,does longhorn steakhouse have good reviews
3991,0,what's the reviews have to say about burger king
3992,0,does pizza hut have good reviews
3993,0,does applebee's have good reviews
3994,0,how are the burgers at carl jr's
3995,0,is the sushi well-received at yakamoto
3996,0,what reviews does miyabi have
3997,0,how's the sausage pizza at pizza hut
3998,0,what are the reviews like for bar tartine
3999,0,what kind of reviews does wendy's have
4000,89,"how do i update my pin number for my account, please"
4001,89,how do i change my pin for number for my abc bank account
4002,89,i cannot remember what my pin is for my bank of america checking account
4003,89,i want to change my pin number for my checking account
4004,89,i forgot my pin number for my northfield account
4005,89,switch my amex pin to 1234
4006,89,i seem to have lost the pin for my retirement account
4007,89,i would like to change the pin on my savings account
4008,89,help me change my pin number for my money market account
4009,89,i need you to change the pin on my bank of america account to be 1234
4010,89,i need to change my pin number for my savings account
4011,89,change the pin on my bank account first republic to 1234
4012,89,i cannot recall the pin for my savings account
4013,89,i need to reset my pin number
4014,89,i would like to change my pin number for my chase account
4015,89,i'm afraid i've forgotten the pin for my 401k account
4016,89,i must change my pin number for my account
4017,89,i gotta change my pin number for my debit account
4018,89,i would like to replace the pin number for my retirement account
4019,89,i need help changing my pin
4020,89,i really cannot remember what my pin is for my bank of america checking account
4021,89,i forgot the pin number for my college fund account
4022,89,change the pin on my chase account to be 1234
4023,89,tell me how to retrieve my pin number
4024,89,is there a way to get my pin number
4025,89,change my amex pin to 1234
4026,89,please change my retirement account pin number to 1234
